year,month,state,rto,maker,fuel_filter,vehicle_category_filter,norms_filter,vehicle_class_filter,vehicle_count,scraped_at,source_url
2026,5,INDIA TOTAL,All Vahan4 Running Office,TATA PASSENGER ELECTRIC MOBILITY LTD,ALL,ALL,ALL,ADAPTED VEHICLE|MOTOR CAR|MOTOR CARAVAN|OMNI BUS (PRIVATE USE)|VINTAGE MOTOR VEHICLE,10346,2026-06-14T09:45:02.905Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,TESLA INDIA MOTORS AND ENERGY PVT LTD,ALL,ALL,ALL,ADAPTED VEHICLE|MOTOR CAR|MOTOR CARAVAN|OMNI BUS (PRIVATE USE)|VINTAGE MOTOR VEHICLE,35,2026-06-14T09:45:02.905Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,TOYOTA HIACE GL COMMUTER,ALL,ALL,ALL,ADAPTED VEHICLE|MOTOR CAR|MOTOR CARAVAN|OMNI BUS (PRIVATE USE)|VINTAGE MOTOR VEHICLE,0,2026-06-14T09:45:02.905Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,TOYOTA KIRLOSKAR MOTOR PVT LTD,ALL,ALL,ALL,ADAPTED VEHICLE|MOTOR CAR|MOTOR CARAVAN|OMNI BUS (PRIVATE USE)|VINTAGE MOTOR VEHICLE,24536,2026-06-14T09:45:02.905Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,TVS MOTOR COMPANY LTD,ALL,ALL,ALL,ADAPTED VEHICLE|MOTOR CAR|MOTOR CARAVAN|OMNI BUS (PRIVATE USE)|VINTAGE MOTOR VEHICLE,273,2026-06-14T09:45:02.905Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,VE COMMERCIAL VEHICLES LTD,ALL,ALL,ALL,ADAPTED VEHICLE|MOTOR CAR|MOTOR CARAVAN|OMNI BUS (PRIVATE USE)|VINTAGE MOTOR VEHICLE,1,2026-06-14T09:45:02.905Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,VINFAST AUTO INDIA PVT LTD,ALL,ALL,ALL,ADAPTED VEHICLE|MOTOR CAR|MOTOR CARAVAN|OMNI BUS (PRIVATE USE)|VINTAGE MOTOR VEHICLE,958,2026-06-14T09:45:02.905Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,VINTAGE VEHICLES,ALL,ALL,ALL,ADAPTED VEHICLE|MOTOR CAR|MOTOR CARAVAN|OMNI BUS (PRIVATE USE)|VINTAGE MOTOR VEHICLE,1,2026-06-14T09:45:02.906Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,VOLKSWAGEN AG,ALL,ALL,ALL,ADAPTED VEHICLE|MOTOR CAR|MOTOR CARAVAN|OMNI BUS (PRIVATE USE)|VINTAGE MOTOR VEHICLE,40,2026-06-14T09:45:02.906Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,VOLVO,ALL,ALL,ALL,ADAPTED VEHICLE|MOTOR CAR|MOTOR CARAVAN|OMNI BUS (PRIVATE USE)|VINTAGE MOTOR VEHICLE,1,2026-06-14T09:45:02.906Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,VOLVO AUTO INDIA PVT LTD,ALL,ALL,ALL,ADAPTED VEHICLE|MOTOR CAR|MOTOR CARAVAN|OMNI BUS (PRIVATE USE)|VINTAGE MOTOR VEHICLE,120,2026-06-14T09:45:02.906Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,WILLYS INDIA LTD,ALL,ALL,ALL,ADAPTED VEHICLE|MOTOR CAR|MOTOR CARAVAN|OMNI BUS (PRIVATE USE)|VINTAGE MOTOR VEHICLE,0,2026-06-14T09:45:02.906Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,WUHAN LOTUS (IMPORTER: EXCLUSIVE MOTORS PVT LTD),ALL,ALL,ALL,ADAPTED VEHICLE|MOTOR CAR|MOTOR CARAVAN|OMNI BUS (PRIVATE USE)|VINTAGE MOTOR VEHICLE,0,2026-06-14T09:45:02.906Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,XYZ1,ALL,ALL,ALL,ADAPTED VEHICLE|MOTOR CAR|MOTOR CARAVAN|OMNI BUS (PRIVATE USE)|VINTAGE MOTOR VEHICLE,0,2026-06-14T09:45:02.906Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,3EV INDUSTRIES PVT LTD,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,0,2026-06-14T09:44:14.666Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,3S INDUSTRIES PRIVATE LIMITED,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,111,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,A K GUPTA & CO.,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,12,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,A N ENTERPRISES,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,0,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,A P I MOTORS PVT LTD,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,32,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,A.J ENTERPRISES,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,37,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,A.R. MOTOR,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,73,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,A.V.AUTOMOTIVES PVT LTD,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,37,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,AADHYA ENTERPRISES,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,1,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,AADITYA GARBAGE PRODUCTS PVT LTD,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,2,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,AAHANA COMMERCE PVT LTD,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,847,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,AAKK AUTO PVT LTD,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,19,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,AARON INDUSTRIES,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,0,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,ABV CARGO PVT LTD,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,69,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,ACCRETION POWER AUTOS,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,16,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,ADIDEV TECHNOA PVT LTD,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,286,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,ADIGURU MANUFACTURING PVT LTD,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,1,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,ADITYA SAI INDUSTRIES,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,14,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,ADM TECHNOLOGIES PVT. LTD.,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,3,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,AERODRIVE PVT LTD,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,28,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,AEROEAGLE AUTOMOBILES PVT LTD,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,0,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,AFKON AUTOMOTIVES PVT LTD,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,45,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,AGI AUTO INDUSTRIES,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,33,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,AJAY MOTORS PRIVATE LIMITED,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,16,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,AKG INTERNATIONAL,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,161,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,ALBEDO VISION PVT LTD,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,4,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,ALIED E MOBILITY PVT LTD,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,37,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,ALLENTTI MOTORS PVT LTD,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,0,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,ALLFINE INDUSTRIES PVT LTD,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,232,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,ALTIER ELECTRIC VEHICLES PVT LTD,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,247,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,ALTIGREEN PROPULSION LABS PVT LTD,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,0,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,ALTIUS TECHNOLOGIES,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,0,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,ALVI AUTO,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,15,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,AMAN AUTOMOBILES,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,49,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,AMAN ELECTRIC VEHICLES,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,113,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,AMBIKA ENTERPRISES,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,16,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,AMBIKA INDUSTRIES,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,106,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,AMIR KHAN SAIFI STEEL WORKS,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,3,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,ANJ TECH,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,6,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,ANJALI AUTO COMPONENTS,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,0,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,ANJALI TRADERS,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,14,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,ANTARK ENERGY,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,1,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,AOMBRAY ELECTRIC VEHICLE PVT LTD,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,0,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,APM AUTO SALES,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,165,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,APSARA ENTERPRISE,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,434,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,ARCHIT ENTERPRISES,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,87,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,ARIHANT ENTERPRISES,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,0,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,ARNA ELECTRIC AUTO PVT LTD,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,1,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,ARPITA E VEHICLES,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,16,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,ARROW AUTOMOTIVE,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,423,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,ARYAN INDUSTRIES,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,26,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,ASAV AUTOMOTIVE PVT LTD,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,2,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,ASHA IMPEX,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,9,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,ASHMA-MOTORS PVT LTD,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,93,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,ASTRO MOTORS PVT LTD,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,0,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,ATTOLENT AUTO GROUP PVT LTD,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,40,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,ATUL AUTO LTD,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,2568,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,ATUL GREENTECH PRIVATE LIMITED,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,18,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,ATUT SANGAM,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,149,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,AUTO SUPREME INDUSTRIES,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,6,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,AUTOECO GREEN ENERGY PVT LTD,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,81,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,AUTOHAUS PRIVATE LIMITED,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,1,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,AUTOZONE IMPEX LLP,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,0,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,AVL ELECTRIC VEHICLES PVT LTD,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,175,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,AVON CYCLES LTD,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,17,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,AYUSH MOTORS,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,11,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,AZZURRO MOBILITY LLP,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,0,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,B24 ROKET EV,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,59,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,BABA E-VEHICLES,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,11,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,BADSHAH ENTERPRISES,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,67,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,BAGHWAN RIKSHAW UDYOG,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,0,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,BAJAJ AUTO LTD,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,39113,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,BAJAJ IMPLEMENTS PVT. LTD,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,21,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,BAL GOPAL WHEELS PVT LTD,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,0,2026-06-14T09:44:14.669Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,BALAJI TRADING COMPANY,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,1,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,BALAN ENGINEERING PVT LTD,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,1,2026-06-14T09:44:14.668Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,BALI AUTO INDUSTRIES,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,4,2026-06-14T09:44:14.669Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,BAMUR INDUSTRIES & ENGINEERING PVT LTD,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,3,2026-06-14T09:44:14.669Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,BAXY LTD,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,357,2026-06-14T09:44:14.669Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,BENTINCK INDUSTRIES PVT. LTD.,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,29,2026-06-14T09:44:14.669Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,BEST WAY AGENCIES PVT LTD,ALL,THREE WHEELER(NT)|THREE WHEELER(T),ALL,ALL,253,2026-06-14T09:44:14.669Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
