state,rto,rto_code,place_label,latitude,longitude,confidence_score,source,reviewed,notes
Assam,BONGAIGAON - AS19( 24-APR-2017 ),AS-19,BONGAIGAON,26.480013,90.558039,0.7200,nominatim,false,"geocoded query=""BONGAIGAON Assam India""; osm=node/569243331"
Assam,CACHAR - AS11( 05-MAY-2017 ),AS-11,CACHAR,24.75864,92.881665,0.7200,nominatim,false,"geocoded query=""CACHAR Assam India""; osm=relation/2025971"
Assam,CHARAIDEO - AS33( 17-JAN-2020 ),AS-33,CHARAIDEO,27.069686,95.064227,0.6600,nominatim,false,"geocoded query=""CHARAIDEO Assam India""; osm=relation/9521247"
Assam,CHIRANG - AS26( 25-SEP-2017 ),AS-26,CHIRANG,26.646423,90.624157,0.6600,nominatim,false,"geocoded query=""CHIRANG Assam India""; osm=relation/9521711"
Assam,DARRANG - AS13( 04-MAY-2018 ),AS-13,DARRANG,26.437348,92.004715,0.7200,nominatim,false,"geocoded query=""DARRANG Assam India""; osm=relation/1791255"
Assam,DHEMAJI - AS22( 05-OCT-2017 ),AS-22,DHEMAJI,27.594515,94.71921,0.6600,nominatim,false,"geocoded query=""DHEMAJI Assam India""; osm=relation/2026407"
Assam,DHUBRI - AS17( 05-MAY-2017 ),AS-17,DHUBRI,26.132275,90.124996,0.6600,nominatim,false,"geocoded query=""DHUBRI Assam India""; osm=relation/2025887"
Assam,DIBRUGARH - AS6( 16-FEB-2017 ),AS-6,DIBRUGARH,27.48446,94.901945,0.7200,nominatim,false,"geocoded query=""DIBRUGARH Assam India""; osm=node/299448214"
Assam,DIMA HASAO - AS8( 18-APR-2017 ),AS-8,DIMA HASAO,25.400362,93.075229,0.7200,nominatim,false,"geocoded query=""DIMA HASAO Assam India""; osm=relation/2025931"
Assam,GOALPARA - AS18( 09-NOV-2016 ),AS-18,GOALPARA,26.049188,90.600186,0.6600,nominatim,false,"geocoded query=""GOALPARA Assam India""; osm=relation/2025888"
Assam,GOLAGHAT - AS5( 03-MAY-2017 ),AS-5,GOLAGHAT,26.510826,93.974369,0.7200,nominatim,false,"geocoded query=""GOLAGHAT Assam India""; osm=node/245748937"
Assam,HAILAKANDI - AS24( 11-MAR-2019 ),AS-24,HAILAKANDI,24.684692,92.564584,0.6600,nominatim,false,"geocoded query=""HAILAKANDI Assam India""; osm=node/245725264"
Assam,HOJAI - AS31( 09-DEC-2019 ),AS-31,HOJAI,25.96294,92.981829,0.6600,nominatim,false,"geocoded query=""HOJAI Assam India""; osm=relation/16701845"
Assam,JORHAT - AS3( 25-APR-2017 ),AS-3,JORHAT,26.757793,94.207965,0.7200,nominatim,false,"geocoded query=""JORHAT Assam India""; osm=node/2138091867"
Assam,KAMRUP - AS1( 17-NOV-2016 ),AS-1,KAMRUP,26.146886,91.22274,0.6600,nominatim,false,"geocoded query=""KAMRUP Assam India""; osm=relation/1791256"
Assam,KAMRUP(RURAL) - AS25( 24-NOV-2016 ),AS-25,KAMRUP,26.146886,91.22274,0.6600,nominatim,false,"geocoded query=""KAMRUP Assam India""; osm=relation/1791256"
Assam,KARBI ANGLONG - AS9( 09-APR-2019 ),AS-9,KARBI ANGLONG,26.071278,93.455297,0.7200,nominatim,false,"geocoded query=""KARBI ANGLONG Assam India""; osm=relation/2025924"
Assam,KARIMGANJ - AS10( 20-JUL-2017 ),AS-10,KARIMGANJ,24.58282,92.372549,0.6600,nominatim,false,"geocoded query=""KARIMGANJ Assam India""; osm=relation/2026005"
Assam,KOKRAJHAR - AS16( 24-APR-2017 ),AS-16,KOKRAJHAR,26.49121,90.121521,0.6600,nominatim,false,"geocoded query=""KOKRAJHAR Assam India""; osm=relation/1789229"
Assam,LAKHIMPUR - AS7( 05-OCT-2017 ),AS-7,LAKHIMPUR,27.176336,94.199293,0.7200,nominatim,false,"geocoded query=""LAKHIMPUR Assam India""; osm=relation/2026356"
Assam,MAJULI - AS29( 09-JUL-2019 ),AS-29,MAJULI,27.021953,94.327423,0.6600,nominatim,false,"geocoded query=""MAJULI Assam India""; osm=relation/9521299"
Assam,MORIGAON - AS21( 07-APR-2018 ),AS-21,MORIGAON,26.254056,92.36047,0.7600,nominatim,false,"geocoded query=""MORIGAON Assam India""; osm=node/13957634501"
Assam,NAGAON - AS2( 19-APR-2017 ),AS-2,NAGAON,26.331365,92.752476,0.7200,nominatim,false,"geocoded query=""NAGAON Assam India""; osm=relation/2025972"
Assam,NALBARI - AS14( 15-DEC-2016 ),AS-14,NALBARI,26.353363,91.398366,0.6600,nominatim,false,"geocoded query=""NALBARI Assam India""; osm=relation/1791238"
Assam,"NIAIMT,CACHAR - AS200( 21-OCT-2019 )",AS-200,"NIAIMT,CACHAR",24.78213,92.85771,0.6800,geonames,false,"geonames=1275009; matched=""Cachar""; query=""CACHAR""; feature=ADM2"
Assam,"NIAIMT,HAILAKANDI - AS202( 21-OCT-2019 )",AS-202,"NIAIMT,HAILAKANDI",24.68394,92.56097,0.6800,geonames,false,"geonames=1270530; matched=""Hailakandi""; query=""HAILAKANDI""; feature=PPL"
Assam,"NIAIMT,KARIMGANJ - AS201( 21-OCT-2019 )",AS-201,"NIAIMT,KARIMGANJ",24.86919,92.35543,0.6800,geonames,false,"geonames=1267758; matched=""Karimganj""; query=""KARIMGANJ""; feature=PPL"
Assam,SIVASAGAR - AS4( 02-MAY-2017 ),AS-4,SIVASAGAR,26.983494,94.639423,0.7200,nominatim,false,"geocoded query=""SIVASAGAR Assam India""; osm=node/245755348"
Assam,SONITPUR - AS12( 05-JAN-2017 ),AS-12,SONITPUR,26.767771,92.701409,0.7200,nominatim,false,"geocoded query=""SONITPUR Assam India""; osm=relation/2026041"
Assam,SOUTH SALMARA - AS34( 20-DEC-2019 ),AS-34,SOUTH SALMARA,25.905691,89.991806,0.6000,nominatim,false,"geocoded query=""SOUTH SALMARA Assam India""; osm=relation/10041813"
Assam,STATE TRANSPORT AUTHORITY - AS999( 24-SEP-2018 ),AS-999,STATE AUTHORITY,26,93,0.6800,geonames,false,"geonames=1278253; matched=""Assam""; query=""Assam""; feature=ADM1"
Assam,TAMULPUR - AS35( 20-MAR-2026 ),AS-35,TAMULPUR,26.642098,91.62342,0.6600,nominatim,false,"geocoded query=""TAMULPUR Assam India""; osm=relation/16702229"
Assam,TINSUKIA - AS23( 23-FEB-2017 ),AS-23,TINSUKIA,27.487972,95.360186,0.7200,nominatim,false,"geocoded query=""TINSUKIA Assam India""; osm=node/4323994882"
Assam,UDALGURI - AS27( 17-AUG-2017 ),AS-27,UDALGURI,26.704724,92.042151,0.6600,nominatim,false,"geocoded query=""UDALGURI Assam India""; osm=relation/9521466"
Bihar,ARARIA - BR38( 30-JAN-2018 ),BR-38,ARARIA,26.134646,87.465406,0.7200,nominatim,false,"geocoded query=""ARARIA Bihar India""; osm=node/2164588470"
Bihar,ARAWAL - BR56( 22-MAY-2017 ),BR-56,ARAWAL,25.20084,85.52389,0.6200,geonames,false,"geonames=1275716; matched=""Bihar Sharif""; query=""Bihar""; feature=PPL"
Bihar,AURANGABAD - BR26( 13-JUN-2017 ),BR-26,AURANGABAD,24.80332,84.41102,0.7200,nominatim,false,"geocoded query=""AURANGABAD Bihar India""; osm=relation/1963166"
Bihar,BANKA - BR51( 06-FEB-2018 ),BR-51,BANKA,24.832827,86.816111,0.7200,nominatim,false,"geocoded query=""BANKA Bihar India""; osm=relation/1972075"
Bihar,BEGUSARAI - BR9( 23-JAN-2018 ),BR-9,BEGUSARAI,25.512541,86.088339,0.7200,nominatim,false,"geocoded query=""BEGUSARAI Bihar India""; osm=relation/1963174"
Bihar,BETTIAH - BR22( 22-SEP-2017 ),BR-22,BETTIAH,26.8023,84.5074,0.6600,nominatim,false,"geocoded query=""BETTIAH Bihar India""; osm=node/245753200"
Bihar,BHABHUA - BR45( 23-JAN-2018 ),BR-45,BHABHUA,25.20084,85.52389,0.6200,geonames,false,"geonames=1275716; matched=""Bihar Sharif""; query=""Bihar""; feature=PPL"
Bihar,BHAGALPUR - BR10( 07-FEB-2018 ),BR-10,BHAGALPUR,25.286135,87.130423,0.7200,nominatim,false,"geocoded query=""BHAGALPUR Bihar India""; osm=relation/1960212"
Bihar,BHAGALPUR RTA - BR103( 13-DEC-2018 ),BR-103,BHAGALPUR RTA,25.286135,87.130423,0.7200,nominatim,false,"geocoded query=""BHAGALPUR Bihar India""; osm=relation/1960212"
Bihar,BHOJPUR - BR3( 15-FEB-2018 ),BR-3,BHOJPUR,25.450118,84.563519,0.6600,nominatim,false,"geocoded query=""BHOJPUR Bihar India""; osm=relation/1960294"
Bihar,BUXUR - BR44( 01-FEB-2018 ),BR-44,BUXUR,25.20084,85.52389,0.6200,geonames,false,"geonames=1275716; matched=""Bihar Sharif""; query=""Bihar""; feature=PPL"
Bihar,CHAPARA - BR4( 29-JAN-2018 ),BR-4,CHAPARA,26.172971,85.33065,0.6000,nominatim,false,"geocoded query=""CHAPARA Bihar India""; osm=node/5977591387"
Bihar,CHAPRA RTA - BR109( 13-DEC-2018 ),BR-109,CHAPRA RTA,25.773344,84.784977,0.6000,nominatim,false,"geocoded query=""CHAPRA Bihar India""; osm=relation/10257923"
Bihar,DARBHANGA - BR7( 30-JAN-2018 ),BR-7,DARBHANGA,26.08299,86.032495,0.7200,nominatim,false,"geocoded query=""DARBHANGA Bihar India""; osm=relation/1568263"
Bihar,DARBHANGA RTA - BR102( 13-DEC-2018 ),BR-102,DARBHANGA RTA,26.08299,86.032495,0.7200,nominatim,false,"geocoded query=""DARBHANGA Bihar India""; osm=relation/1568263"
Bihar,GAYA - BR2( 06-SEP-2017 ),BR-2,GAYA,24.796436,85.007956,0.7200,nominatim,false,"geocoded query=""GAYA Bihar India""; osm=node/245726282"
Bihar,GAYA RTA - BR107( 13-DEC-2018 ),BR-107,GAYA RTA,24.796436,85.007956,0.7200,nominatim,false,"geocoded query=""GAYA Bihar India""; osm=node/245726282"
Bihar,GOPALGANJ - BR28( 08-JUN-2017 ),BR-28,GOPALGANJ,26.421117,84.373913,0.7200,nominatim,false,"geocoded query=""GOPALGANJ Bihar India""; osm=relation/1960158"
Bihar,JAMUI - BR46( 07-JUN-2017 ),BR-46,JAMUI,24.756251,86.301113,0.7200,nominatim,false,"geocoded query=""JAMUI Bihar India""; osm=relation/1963183"
Bihar,JEHANABAD - BR25( 26-MAY-2017 ),BR-25,JEHANABAD,25.152958,85.006504,0.7200,nominatim,false,"geocoded query=""JEHANABAD Bihar India""; osm=relation/1963165"
Bihar,KATIHAR - BR39( 23-JAN-2018 ),BR-39,KATIHAR,25.558642,87.64572,0.7200,nominatim,false,"geocoded query=""KATIHAR Bihar India""; osm=relation/1791527"
Bihar,KHAGARIA - BR34( 01-FEB-2018 ),BR-34,KHAGARIA,25.493051,86.698226,0.7200,nominatim,false,"geocoded query=""KHAGARIA Bihar India""; osm=relation/1960223"
Bihar,KISHANGANJ - BR37( 07-FEB-2018 ),BR-37,KISHANGANJ,26.298414,87.946671,0.7200,nominatim,false,"geocoded query=""KISHANGANJ Bihar India""; osm=relation/1790780"
Bihar,LAKHISARAI - BR53( 27-JAN-2017 ),BR-53,LAKHISARAI,25.154394,86.174496,0.7200,nominatim,false,"geocoded query=""LAKHISARAI Bihar India""; osm=relation/1963178"
Bihar,"M/S MURARI AUTO,Patna - BR201( 19-DEC-2019 )",BR-201,"M/S MURARI AUTO,Patna",25.59408,85.13563,0.6200,geonames,false,"geonames=1260086; matched=""Patna""; query=""Patna""; feature=PPLA"
Bihar,MADHEPURA - BR43( 02-JUN-2017 ),BR-43,MADHEPURA,25.780612,86.936475,0.7200,nominatim,false,"geocoded query=""MADHEPURA Bihar India""; osm=relation/1960214"
Bihar,MADHUBANI - BR32( 01-FEB-2018 ),BR-32,MADHUBANI,26.350308,86.229642,0.7200,nominatim,false,"geocoded query=""MADHUBANI Bihar India""; osm=relation/1568261"
Bihar,MOTIHARI - BR5( 05-JUL-2017 ),BR-5,MOTIHARI,26.650689,84.911465,0.6600,nominatim,false,"geocoded query=""MOTIHARI Bihar India""; osm=way/22826540"
Bihar,MUNGER - BR8( 06-FEB-2018 ),BR-8,MUNGER,25.220286,86.516148,0.7200,nominatim,false,"geocoded query=""MUNGER Bihar India""; osm=relation/1960237"
Bihar,MUNGER RTA - BR104( 13-DEC-2018 ),BR-104,MUNGER RTA,25.220286,86.516148,0.7200,nominatim,false,"geocoded query=""MUNGER Bihar India""; osm=relation/1960237"
Bihar,MUZAFFARPUR - BR6( 01-FEB-2018 ),BR-6,MUZAFFARPUR,26.148255,85.33161,0.7200,nominatim,false,"geocoded query=""MUZAFFARPUR Bihar India""; osm=relation/1960284"
Bihar,MUZAFFARPUR RTA - BR106( 13-DEC-2018 ),BR-106,MUZAFFARPUR RTA,26.148255,85.33161,0.7200,nominatim,false,"geocoded query=""MUZAFFARPUR Bihar India""; osm=relation/1960284"
Bihar,NALANDA - BR21( 01-FEB-2018 ),BR-21,NALANDA,25.136491,85.443655,0.7200,nominatim,false,"geocoded query=""NALANDA Bihar India""; osm=way/217765474"
Bihar,NAWADA - BR27( 30-JAN-2018 ),BR-27,NAWADA,24.817325,85.517909,0.7200,nominatim,false,"geocoded query=""NAWADA Bihar India""; osm=relation/1963176"
Bihar,PATNA - BR1( 02-FEB-2018 ),BR-1,PATNA,25.609324,85.123525,0.7200,nominatim,false,"geocoded query=""PATNA Bihar India""; osm=way/383774533"
Bihar,PATNA RTA - BR101( 13-DEC-2018 ),BR-101,PATNA RTA,25.609324,85.123525,0.7200,nominatim,false,"geocoded query=""PATNA Bihar India""; osm=way/383774533"
Bihar,PURNEA - BR11( 23-JAN-2018 ),BR-11,PURNEA,25.77736,87.473123,0.7200,nominatim,false,"geocoded query=""PURNEA Bihar India""; osm=node/245738523"
Bihar,PURNEA RTA - BR108( 13-DEC-2018 ),BR-108,PURNEA RTA,25.77736,87.473123,0.7200,nominatim,false,"geocoded query=""PURNEA Bihar India""; osm=node/245738523"
Bihar,ROHTAS - BR24( 09-FEB-2018 ),BR-24,ROHTAS,24.939414,84.019703,0.7200,nominatim,false,"geocoded query=""ROHTAS Bihar India""; osm=relation/1963164"
Bihar,SAHARSA - BR19( 29-JAN-2018 ),BR-19,SAHARSA,25.833076,86.614375,0.7200,nominatim,false,"geocoded query=""SAHARSA Bihar India""; osm=relation/1568262"
Bihar,SAHARSA RTA - BR105( 13-DEC-2018 ),BR-105,SAHARSA RTA,25.833076,86.614375,0.7200,nominatim,false,"geocoded query=""SAHARSA Bihar India""; osm=relation/1568262"
Bihar,SAMASTIPUR - BR33( 06-JUL-2017 ),BR-33,SAMASTIPUR,25.774788,85.867231,0.7200,nominatim,false,"geocoded query=""SAMASTIPUR Bihar India""; osm=relation/1960291"
Bihar,SHEIKHPURA - BR52( 17-JUL-2017 ),BR-52,SHEIKHPURA,25.125074,85.816077,0.7200,nominatim,false,"geocoded query=""SHEIKHPURA Bihar India""; osm=relation/1963177"
Bihar,SHEOHAR - BR55( 07-JUN-2017 ),BR-55,SHEOHAR,26.493423,85.271756,0.7200,nominatim,false,"geocoded query=""SHEOHAR Bihar India""; osm=relation/1960150"
Bihar,SITAMARHI - BR30( 29-JAN-2018 ),BR-30,SITAMARHI,26.594284,85.500428,0.7200,nominatim,false,"geocoded query=""SITAMARHI Bihar India""; osm=node/245750329"
Bihar,SIWAN - BR29( 29-JAN-2018 ),BR-29,SIWAN,26.131008,84.391075,0.7200,nominatim,false,"geocoded query=""SIWAN Bihar India""; osm=relation/1960265"
Bihar,STA BIHAR - BR999( 20-NOV-2019 ),BR-999,STA BIHAR,25.16729,85.55024,0.6000,nominatim,false,"geocoded query=""BIHAR Bihar India""; osm=relation/10279546"
Bihar,SUPAUL - BR50( 29-JAN-2018 ),BR-50,SUPAUL,26.276809,86.795961,0.7200,nominatim,false,"geocoded query=""SUPAUL Bihar India""; osm=relation/1568264"
Bihar,VAISHALI - BR31( 13-FEB-2018 ),BR-31,VAISHALI,25.74917,85.397216,0.7200,nominatim,false,"geocoded query=""VAISHALI Bihar India""; osm=relation/1960289"
Chandigarh,CHANDIGARH UT (RLA AND STA) - CH1( 08-JAN-2018 ),CH-1,CHANDIGARH UT,30.73629,76.7884,0.6200,geonames,false,"geonames=1274746; matched=""Chandigarh""; query=""CHANDIGARH""; feature=PPLA"
Chhattisgarh,AIG(F/P) PHQ - CG3( 22-APR-2025 ),CG-3,AIG PHQ,21.5,82,0.6200,geonames,false,"geonames=1444364; matched=""State of Chhattisgarh""; query=""Chhattisgarh""; feature=ADM1"
Chhattisgarh,Ambikapur RTO - CG15( 27-DEC-2018 ),CG-15,Ambikapur,23.122634,83.198189,0.6600,nominatim,false,"geocoded query=""Ambikapur Chhattisgarh India""; osm=way/310728392"
Chhattisgarh,BAIKUNTHPUR DTO - CG16( 20-DEC-2018 ),CG-16,BAIKUNTHPUR,23.264873,82.559999,0.6000,nominatim,false,"geocoded query=""BAIKUNTHPUR Chhattisgarh India""; osm=node/2239293440"
Chhattisgarh,Balod DTO - CG24( 04-SEP-2018 ),CG-24,Balod,20.727719,81.144695,0.7200,nominatim,false,"geocoded query=""Balod Chhattisgarh India""; osm=relation/9523297"
Chhattisgarh,Baloda Bazar DTO - CG22( 20-SEP-2018 ),CG-22,Baloda Bazar,21.573185,82.299482,0.7200,nominatim,false,"geocoded query=""Baloda Bazar Chhattisgarh India""; osm=relation/9523380"
Chhattisgarh,Balrampur DTO - CG30( 21-DEC-2018 ),CG-30,Balrampur,23.628258,83.481092,0.7200,nominatim,false,"geocoded query=""Balrampur Chhattisgarh India""; osm=relation/9523467"
Chhattisgarh,Bemetara DTO - CG25( 20-SEP-2018 ),CG-25,Bemetara,21.678387,81.441258,0.7200,nominatim,false,"geocoded query=""Bemetara Chhattisgarh India""; osm=relation/9524220"
Chhattisgarh,Bijapur DTO - CG20( 07-AUG-2018 ),CG-20,Bijapur,18.793568,80.815939,0.7200,nominatim,false,"geocoded query=""Bijapur Chhattisgarh India""; osm=relation/9524142"
Chhattisgarh,Bilaspur RTO - CG10( 29-AUG-2018 ),CG-10,Bilaspur,22.163849,82.136592,0.7200,nominatim,false,"geocoded query=""Bilaspur Chhattisgarh India""; osm=relation/1972176"
Chhattisgarh,DURG RTO - CG7( 01-OCT-2018 ),CG-7,DURG,21.198296,81.400792,0.7200,nominatim,false,"geocoded query=""DURG Chhattisgarh India""; osm=relation/1972688"
Chhattisgarh,Dantewada DTO - CG18( 27-AUG-2018 ),CG-18,Dantewada,18.864065,81.383395,0.7200,nominatim,false,"geocoded query=""Dantewada Chhattisgarh India""; osm=relation/1972718"
Chhattisgarh,Dhamtari DTO - CG5( 31-AUG-2018 ),CG-5,Dhamtari,20.532626,81.715599,0.7200,nominatim,false,"geocoded query=""Dhamtari Chhattisgarh India""; osm=relation/1972719"
Chhattisgarh,Gariyaband DTO - CG23( 04-SEP-2018 ),CG-23,Gariyaband,20.526756,82.191722,0.6000,nominatim,false,"geocoded query=""Gariyaband Chhattisgarh India""; osm=relation/9903154"
Chhattisgarh,Gaurela-Pendra-Marwahi DTO - CG31( 09-APR-2021 ),CG-31,Gaurela Pendra Marwahi,22.831319,81.958966,0.6600,nominatim,false,"geocoded query=""Gaurela Pendra Marwahi Chhattisgarh India""; osm=relation/10330099"
Chhattisgarh,JAGDALPUR RTO - CG17( 01-OCT-2018 ),CG-17,JAGDALPUR,19.087076,82.023572,0.6600,nominatim,false,"geocoded query=""JAGDALPUR Chhattisgarh India""; osm=node/571101442"
Chhattisgarh,Janjgir Champa DTO - CG11( 27-AUG-2018 ),CG-11,Janjgir Champa,21.986403,82.553661,0.7200,nominatim,false,"geocoded query=""Janjgir Champa Chhattisgarh India""; osm=relation/9524254"
Chhattisgarh,Jashpur DTO - CG14( 21-DEC-2018 ),CG-14,Jashpur,22.770251,83.970801,0.7200,nominatim,false,"geocoded query=""Jashpur Chhattisgarh India""; osm=relation/1972132"
Chhattisgarh,KANKER DTO - CG19( 22-SEP-2018 ),CG-19,KANKER,20.269275,81.493211,0.6000,nominatim,false,"geocoded query=""KANKER Chhattisgarh India""; osm=node/2270316597"
Chhattisgarh,KAWARDHA DTO - CG9( 20-SEP-2018 ),CG-9,KAWARDHA,22.005925,81.233205,0.6000,nominatim,false,"geocoded query=""KAWARDHA Chhattisgarh India""; osm=node/245702016"
Chhattisgarh,KONDAGAON DTO - CG27( 22-SEP-2018 ),CG-27,KONDAGAON,19.588577,81.662874,0.7200,nominatim,false,"geocoded query=""KONDAGAON Chhattisgarh India""; osm=relation/9526430"
Chhattisgarh,Korba DTO - CG12( 25-AUG-2018 ),CG-12,Korba,22.519822,82.635003,0.7200,nominatim,false,"geocoded query=""Korba Chhattisgarh India""; osm=relation/1972670"
Chhattisgarh,Mahasamund DTO - CG6( 27-MAR-2018 ),CG-6,Mahasamund,21.192285,82.489026,0.7200,nominatim,false,"geocoded query=""Mahasamund Chhattisgarh India""; osm=relation/1972681"
Chhattisgarh,Mungeli DTO - CG28( 27-JUL-2018 ),CG-28,Mungeli,22.06611,81.687428,0.7200,nominatim,false,"geocoded query=""Mungeli Chhattisgarh India""; osm=relation/9526513"
Chhattisgarh,Narayanpur DTO - CG21( 07-AUG-2018 ),CG-21,Narayanpur,19.584203,81.113699,0.7200,nominatim,false,"geocoded query=""Narayanpur Chhattisgarh India""; osm=relation/9526431"
Chhattisgarh,RTA TC NAWA RAIPUR - CG998( 06-JUL-2020 ),CG-998,RTA TC NAWA RAIPUR,21.23333,81.63333,0.6200,geonames,false,"geonames=1258980; matched=""Raipur""; query=""RAIPUR""; feature=PPLA"
Chhattisgarh,Raigarh DTO - CG13( 27-AUG-2018 ),CG-13,Raigarh,22.236179,83.352953,0.7200,nominatim,false,"geocoded query=""Raigarh Chhattisgarh India""; osm=relation/1972671"
Chhattisgarh,Raipur RTO - CG4( 28-SEP-2018 ),CG-4,Raipur,21.238091,81.633699,0.7200,nominatim,false,"geocoded query=""Raipur Chhattisgarh India""; osm=node/5308437250"
Chhattisgarh,Rajnandgaon ARTO - CG8( 30-AUG-2018 ),CG-8,Rajnandgaon,21.068442,80.797078,0.7200,nominatim,false,"geocoded query=""Rajnandgaon Chhattisgarh India""; osm=relation/1972694"
Chhattisgarh,State Transport Authority - CG99( 01-JAN-2019 ),CG-99,State Authority,21.5,82,0.6800,geonames,false,"geonames=1444364; matched=""State of Chhattisgarh""; query=""Chhattisgarh""; feature=ADM1"
Chhattisgarh,Sukma DTO - CG26( 04-SEP-2018 ),CG-26,Sukma,18.266542,81.292523,0.7200,nominatim,false,"geocoded query=""Sukma Chhattisgarh India""; osm=relation/9524016"
Chhattisgarh,Surajpur DTO - CG29( 20-DEC-2018 ),CG-29,Surajpur,23.357777,82.976128,0.7200,nominatim,false,"geocoded query=""Surajpur Chhattisgarh India""; osm=relation/9523796"
Delhi,AUTO UNIT HQ - DL53( 08-APR-2016 ),DL-53,AUTO UNIT HQ,28.65195,77.23149,0.6200,geonames,false,"geonames=1273294; matched=""Delhi""; query=""Delhi""; feature=PPLA"
Delhi,CENTRAL (RAJA GARDEN) - DL10( 12-AUG-2015 ),DL-10,CENTRAL,28.699009,77.231463,0.7200,nominatim,false,"geocoded query=""CENTRAL Delhi India""; osm=relation/1942443"
Delhi,CENTRAL NORTH (WAZIRPUR) - DL8( 17-SEP-2015 ),DL-8,CENTRAL NORTH,28.689919,77.215148,0.6000,nominatim,false,"geocoded query=""CENTRAL NORTH Delhi India""; osm=node/12722464579"
Delhi,EAST (MAYUR VIHAR) - DL7( 29-JUN-2015 ),DL-7,EAST,28.611743,77.298279,0.7200,nominatim,false,"geocoded query=""EAST Delhi India""; osm=relation/1942588"
Delhi,JHULJHULI FITNESS CENTER - DL207( 19-JUN-2017 ),DL-207,JHULJHULI FITNESS CENTER,28.536942,76.902305,0.6000,nominatim,false,"geocoded query=""JHULJHULI Delhi India""; osm=relation/3555828"
Delhi,KAIR CLUSTER BUS FITNESS CENTER - DL205( 18-JAN-2017 ),DL-205,KAIR CLUSTER BUS FITNESS CENTER,28.624599,76.917841,0.6000,nominatim,false,"geocoded query=""KAIR Delhi India""; osm=relation/3550382"
Delhi,KUSHAKNALA CLUSTER BUS FITNESS CENTER - DL206( 18-JAN-2017 ),DL-206,KUSHAKNALA CLUSTER BUS FITNESS CENTER,28.65195,77.23149,0.6200,geonames,false,"geonames=1273294; matched=""Delhi""; query=""Delhi""; feature=PPLA"
Delhi,LADO SARAI FITNESS CENTER - DL201( 18-JAN-2017 ),DL-201,LADO SARAI FITNESS CENTER,28.525435,77.192066,0.6000,nominatim,false,"geocoded query=""LADO SARAI Delhi India""; osm=node/5975711576"
Delhi,NEW DELHI (JAM NAGAR HOUSE) - DL2( 01-JUN-2015 ),DL-2,NEW DELHI,28.613895,77.209006,0.7200,nominatim,false,"geocoded query=""NEW DELHI Delhi India""; osm=relation/2763541"
Delhi,NORTH (BURARI) - DL12( 01-JUN-2015 ),DL-12,NORTH,28.787228,77.09809,0.7200,nominatim,false,"geocoded query=""NORTH Delhi India""; osm=relation/1942605"
